arrival_mode,ci95_high,ci95_low,concurrency,cost_id,experiment_id,group_id,mean,median,metric,n,offered_load_rps,policy_id,regime,resamples,resampling_unit,std
poisson,1124.3122652142786,530.6499121080866,,a_p0.5_d0.5,E8,E8-9d2be512b798,814.2070921040021,838.2294315423735,ttft_p50_ms,5,32,fcfs,mixed,2000,workload_seed,387.8111932830242
poisson,2129.8015620782126,1245.3871411049854,,a_p0.5_d0.5,E8,E8-9d2be512b798,1631.7644937832679,1429.6550840082225,ttft_p95_ms,5,32,fcfs,mixed,2000,workload_seed,565.225959510847
poisson,2173.4357770760057,1306.2257119360208,,a_p0.5_d0.5,E8,E8-9d2be512b798,1701.138384638136,1589.2370611594365,ttft_p99_ms,5,32,fcfs,mixed,2000,workload_seed,558.1337420654295
poisson,0.21150000000034197,0.21150000000034197,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.21150000000034197,0.21150000000034197,tpot_p95_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,0.21150000000034197,0.21150000000034197,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.21150000000034197,0.21150000000034197,tpot_p99_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,2157.345878479126,1275.2862206060593,,a_p0.5_d0.5,E8,E8-9d2be512b798,1660.175199695505,1456.7051469871672,e2e_p95_ms,5,32,fcfs,mixed,2000,workload_seed,565.7719196935617
poisson,0.21150000000034197,0.21150000000034197,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.21150000000034197,0.21150000000034197,itl_p95_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,0.21150000000034197,0.21150000000034197,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.21150000000034197,0.21150000000034197,itl_p99_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,25.870505402712997,23.47534099452026,,a_p0.5_d0.5,E8,E8-9d2be512b798,24.647397486881385,24.486912720160113,request_throughput_rps,5,32,fcfs,mixed,2000,workload_seed,1.5326067892831046
poisson,3262.6432336431744,3008.931485193025,,a_p0.5_d0.5,E8,E8-9d2be512b798,3126.2441129024046,3082.3080774268574,output_token_throughput_tps,5,32,fcfs,mixed,2000,workload_seed,159.4563030078912
