arrival_mode,baseline_mean,baseline_policy,candidate_mean,ci95_high,ci95_low,concurrency,cost_id,experiment_id,group_id,mean,mean_delta,median,metric,n,offered_load_rps,paired_dz,policy_id,regime,relative_change_pct,relative_ci95_high,relative_ci95_low,resamples,resampling_unit,std
poisson,1564.6421064380343,mono,3978.0444207167084,2785.354997727444,2118.370726442582,,piecewise,E2,E2-033d3d1a6730,2413.4023142786746,2413.4023142786746,2403.2760983499966,long_prompt_ttft_p95_ms,5,64,5.353122442011233,chunk_128,mixed,154.2462844600849,169.42425404069587,143.4691329328139,2000,workload_seed,450.8401106872366
poisson,43.70607885,mono,3.6171179999999863,-8.174914984250002,-73.36558218000002,,piecewise,E2,E2-033d3d1a6730,-40.088960850000014,-40.088960850000014,-20.435789300000003,primer_max_itl_ms,5,64,-0.9303575520136338,chunk_128,mixed,-91.72399333187954,-69.12616661124267,-95.09801100993676,2000,workload_seed,43.089842999858334
poisson,88.0,mono,95.2,11.4,2.8,,piecewise,E2,E2-033d3d1a6730,7.2,7.2,7.0,backlog_at_arrival_end,5,64,1.31017414544431,chunk_128,mixed,8.18181818181818,13.994910941475824,2.9045643153526868,2000,workload_seed,5.495452665613635
poisson,0.9998569216118817,mono,0.9999130728170782,0.00016845361558852633,2.2204460492503132e-17,,piecewise,E2,E2-033d3d1a6730,5.615120519646411e-05,5.615120519646411e-05,3.3306690738754696e-16,server_busy_fraction,5,64,0.44721359550327383,chunk_128,mixed,0.005615924037005726,0.01685259528536598,0.0,2000,workload_seed,0.00012555791183690223
poisson,0.8199261999403851,mono,0.318703091596871,-0.47750826116770184,-0.5334146803390082,,piecewise,E2,E2-033d3d1a6730,-0.501223108343514,-0.501223108343514,-0.49750427071339337,batch_slot_occupancy,5,64,-13.597607432177737,chunk_128,mixed,-61.1302710390224,-58.18309052910928,-64.97662186394447,2000,workload_seed,0.03686112507979944
poisson,700.931886681861,mono,773.8537813926804,95.18063837711536,51.670238179271635,,piecewise,E2,E2-033d3d1a6730,72.9218947108194,72.9218947108194,74.61040553555677,ttft_p50_ms,5,64,2.5556735818835303,chunk_2048,mixed,10.40356361243946,11.307855365456309,9.8707941253521,2000,workload_seed,28.533336662296282
poisson,1604.8874036016794,mono,1737.1289245375192,157.15668146078502,113.23934298844911,,piecewise,E2,E2-033d3d1a6730,132.24152093583993,132.24152093583993,123.27069081724426,ttft_p95_ms,5,64,4.645941105403662,chunk_2048,mixed,8.239925158554051,9.039558312068419,7.664763930418772,2000,workload_seed,28.463882329896677
poisson,1675.4399465929723,mono,1807.842596946637,155.1848799473115,110.98574008559144,,piecewise,E2,E2-033d3d1a6730,132.40265035366468,132.40265035366468,131.4649217375029,ttft_p99_ms,5,64,4.500430972170795,chunk_2048,mixed,7.902560197571229,8.523961444783312,7.4329156887486425,2000,workload_seed,29.41999359003609
poisson,13.52264243590255,mono,12.738130175772344,-0.21642453249782,-1.3913151316242633,,piecewise,E2,E2-033d3d1a6730,-0.7845122601302073,-0.7845122601302073,-0.6890830059255482,tpot_p95_ms,5,64,-1.0390231099119984,chunk_2048,mixed,-5.801471597350904,-1.683410077636216,-9.538962721503907,2000,workload_seed,0.7550479413269765
poisson,18.931874857287788,mono,16.61759178366815,-0.26373389510047573,-4.920767215401865,,piecewise,E2,E2-033d3d1a6730,-2.314283073619636,-2.314283073619636,-1.0057712531122434,tpot_p99_ms,5,64,-0.7935056117378586,chunk_2048,mixed,-12.224267755122831,-1.5749930404489354,-22.2905641693527,2000,workload_seed,2.916530191325451
poisson,2835.6185672221523,mono,2963.2732750993277,143.55938194934942,111.75003380500084,,piecewise,E2,E2-033d3d1a6730,127.65470787717513,127.65470787717513,135.3592530249948,e2e_p95_ms,5,64,6.05461194343876,chunk_2048,mixed,4.5018293134619025,5.040401520676063,4.112182980403634,2000,workload_seed,21.08387937488075
poisson,25.46261956000003,mono,26.332070260000044,5.1095429600000895,-4.502970050000021,,piecewise,E2,E2-033d3d1a6730,0.8694507000000158,0.8694507000000158,1.2438120000001618,itl_p95_ms,5,64,0.13862474885342466,chunk_2048,mixed,3.4146160725970987,24.085754596564456,-14.524507598362579,2000,workload_seed,6.271973130276559
poisson,86.90068695999999,mono,27.149124809999922,-55.00542925000002,-63.17539061000008,,piecewise,E2,E2-033d3d1a6730,-59.75156215000006,-59.75156215000006,-62.329639450000286,itl_p99_ms,5,64,-11.338299163570918,chunk_2048,mixed,-68.7584462680985,-67.02059951807462,-69.8335039771007,2000,workload_seed,5.269887598483662
poisson,31.642337919242287,mono,30.64797712224155,-0.9190314648257605,-1.0610223677573956,,piecewise,E2,E2-033d3d1a6730,-0.9943607970007434,-0.9943607970007434,-1.0005299099133254,request_throughput_rps,5,64,-10.954039797337913,chunk_2048,mixed,-3.142501036233636,-2.811282391366643,-3.5043331973673597,2000,workload_seed,0.09077571520621974
poisson,4014.7616683792776,mono,3888.5738330366667,-117.81139256446559,-134.56427812075626,,piecewise,E2,E2-033d3d1a6730,-126.18783534261092,-126.18783534261092,-133.41956342488947,output_token_throughput_tps,5,64,-10.95615081955829,chunk_2048,mixed,-3.1430965463399962,-2.814059701785454,-3.5028044971963435,2000,workload_seed,11.51753361384435
poisson,22.04713583007105,mono,21.06141221448067,-0.4301473912567832,-1.4920650364524064,,piecewise,E2,E2-033d3d1a6730,-0.9857236155903799,-0.9857236155903799,-1.2289480075307395,observed_request_throughput_rps,5,64,-1.4506032679862817,chunk_2048,mixed,-4.47098264004846,-1.950635220410324,-6.867410857192158,2000,workload_seed,0.6795266751044586
poisson,2.4088175026192262,mono,1.4771061166992048,-0.8628531640872689,-1.0124842086046817,,piecewise,E2,E2-033d3d1a6730,-0.9317113859200216,-0.9317113859200216,-0.8692744270276975,iteration_cv,5,64,-9.724482092856505,chunk_2048,mixed,-38.67920192820442,-37.073669130609744,-40.219681217619986,2000,workload_seed,0.09581090046990227
poisson,1677.5874489692992,mono,1808.2681138040014,155.36452708635642,108.65048840274812,,piecewise,E2,E2-033d3d1a6730,130.68066483470201,130.68066483470201,130.37230627500276,max_wait_ms,5,64,4.167441967688154,chunk_2048,mixed,7.789797480601779,8.216153064797016,7.506249789658059,2000,workload_seed,31.357524795287258
poisson,39.2,mono,45.2,11.6,2.8,,piecewise,E2,E2-033d3d1a6730,6.0,6.0,4.0,starvation_proxy_count,5,64,0.9669875568304563,chunk_2048,mixed,15.306122448979597,34.96932515337423,6.643356643356646,2000,workload_seed,6.2048368229954285
poisson,0.9100761289015311,mono,0.9038233031281825,-0.004926666460610063,-0.007823125627547308,,piecewise,E2,E2-033d3d1a6730,-0.006252825773348602,-0.006252825773348602,-0.00624249001189825,waiting_satisfaction_jain,5,64,-3.2460166016200205,chunk_2048,mixed,-0.687066232678335,-0.533880246977468,-0.8671598615936013,2000,workload_seed,0.001926307391720654
poisson,1605.316936217208,mono,1736.5726996767717,154.3195497549997,113.10902044956356,,piecewise,E2,E2-033d3d1a6730,131.25576345956352,131.25576345956352,122.91110352500255,short_prompt_ttft_p95_ms,5,64,4.940146831879642,chunk_2048,mixed,8.176314626621739,9.071260828684569,7.535914317373527,2000,workload_seed,26.569202885336697
poisson,1564.6421064380343,mono,1698.323944728035,160.86168835499922,113.52370825500138,,piecewise,E2,E2-033d3d1a6730,133.68183829000077,133.68183829000077,129.2505362750021,long_prompt_ttft_p95_ms,5,64,4.262366019674254,chunk_2048,mixed,8.543924373499866,9.160899923870502,8.078843572321711,2000,workload_seed,31.363293924771206
poisson,43.70607885,mono,18.371659999999988,0.0,-50.672203950000025,,piecewise,E2,E2-033d3d1a6730,-25.33441885000001,-25.33441885000001,0.0,primer_max_itl_ms,5,64,-0.7302967325956538,chunk_2048,mixed,-57.96543528177891,0.0,-69.53039900174926,2000,workload_seed,34.69058222396158
poisson,88.0,mono,89.8,2.8,0.8,,piecewise,E2,E2-033d3d1a6730,1.8,1.8,2.0,backlog_at_arrival_end,5,64,1.380536979925267,chunk_2048,mixed,2.0454545454545503,3.431372549019618,0.8474576271186418,2000,workload_seed,1.3038404810405297
poisson,0.9998569216118817,mono,0.9998608644506465,1.1828516293976854e-05,-6.661338147750939e-17,,piecewise,E2,E2-033d3d1a6730,3.942838764836587e-06,3.942838764836587e-06,3.3306690738754696e-16,server_busy_fraction,5,64,0.44721359553143947,chunk_2048,mixed,0.00039434029805995863,0.0011833595689347831,0.0,2000,workload_seed,8.816455501875283e-06
poisson,0.8199261999403851,mono,0.8123343077796704,-0.0023297242062619407,-0.011256631102893256,,piecewise,E2,E2-033d3d1a6730,-0.00759189216071463,-0.00759189216071463,-0.009358434823339534,batch_slot_occupancy,5,64,-1.2692391892334887,chunk_2048,mixed,-0.9259238406171932,-0.2872481014466466,-1.3496361191349893,2000,workload_seed,0.00598145111269333
poisson,700.931886681861,mono,1922.8238379097747,1552.418860286897,929.3693985110237,,piecewise,E2,E2-033d3d1a6730,1221.891951227914,1221.891951227914,1133.0791280060507,ttft_p50_ms,5,64,3.0200705825504097,chunk_256,mixed,174.32392140300874,203.46112261743912,161.14408219687783,2000,workload_seed,404.5905278796638
poisson,1604.8874036016794,mono,3772.763780300779,2561.24589549191,1893.1862035451045,,piecewise,E2,E2-033d3d1a6730,2167.8763766990996,2167.8763766990996,2086.463152773492,ttft_p95_ms,5,64,4.786155200580362,chunk_256,mixed,135.07965554679808,145.69239070496178,127.44611288962177,2000,workload_seed,452.9473629347051
poisson,1675.4399465929723,mono,3870.2122722345093,2575.1699311116613,1897.5759376898054,,piecewise,E2,E2-033d3d1a6730,2194.772325641537,2194.772325641537,2173.1367082438032,ttft_p99_ms,5,64,4.802970588365691,chunk_256,mixed,130.9967767036135,138.66010734988276,125.6850262016361,2000,workload_seed,456.9614336090185
poisson,13.52264243590255,mono,7.410626499456434,-5.023496407160263,-7.687375401579431,,piecewise,E2,E2-033d3d1a6730,-6.112015936446118,-6.112015936446118,-5.261523352885968,tpot_p95_ms,5,64,-3.3918609273133513,chunk_256,mixed,-45.19838460136122,-40.48982765648497,-50.913611029228605,2000,workload_seed,1.801965371642571
poisson,18.931874857287788,mono,7.55793104221496,-8.967277416968109,-14.427421052005073,,piecewise,E2,E2-033d3d1a6730,-11.373943815072826,-11.373943815072826,-10.91756510776893,tpot_p99_ms,5,64,-3.312039785891285,chunk_256,mixed,-60.078274871410585,-54.216497391663495,-65.354718213738,2000,workload_seed,3.4341205270310624
poisson,2835.6185672221523,mono,4552.142670689978,2164.877205055699,1347.144636016565,,piecewise,E2,E2-033d3d1a6730,1716.5241034678263,1716.5241034678263,1747.6814057494344,e2e_p95_ms,5,64,3.1665030340166767,chunk_256,mixed,60.53437945814337,70.11223563749118,50.728908175303154,2000,workload_seed,542.0882547806793
poisson,25.46261956000003,mono,7.734384529999988,-13.406963279750002,-23.399502640000037,,piecewise,E2,E2-033d3d1a6730,-17.728235030000043,-17.728235030000043,-17.172956299999896,itl_p95_ms,5,64,-2.7194059438694955,chunk_256,mixed,-69.62455291854512,-63.15800042131688,-75.47601918706607,2000,workload_seed,6.519157270346403
poisson,86.90068695999999,mono,7.817373739999994,-74.21908379000007,-82.73809920999994,,piecewise,E2,E2-033d3d1a6730,-79.08331322,-79.08331322,-81.55344575000026,itl_p99_ms,5,64,-14.44190792843462,chunk_256,mixed,-91.00424402444793,-90.39965694941971,-91.45794469096163,2000,workload_seed,5.475960213282702
poisson,31.642337919242287,mono,21.177040803979764,-9.966083263573235,-10.82113605671092,,piecewise,E2,E2-033d3d1a6730,-10.465297115262526,-10.465297115262526,-10.572247858219018,request_throughput_rps,5,64,-18.663764519374944,chunk_256,mixed,-33.0737164300947,-30.935919782038248,-35.41012080371814,2000,workload_seed,0.560728094506253
poisson,4014.7616683792776,mono,2686.9063921004927,-1279.3605544562445,-1381.7304186810493,,piecewise,E2,E2-033d3d1a6730,-1327.8552762787845,-1327.8552762787845,-1328.661788979845,output_token_throughput_tps,5,64,-19.654950384942104,chunk_256,mixed,-33.07432385680886,-30.930026141486156,-35.540517652290845,2000,workload_seed,67.55831229653322
poisson,22.04713583007105,mono,15.413708974528621,-3.7382994878291513,-8.961177347600492,,piecewise,E2,E2-033d3d1a6730,-6.633426855542427,-6.633426855542427,-7.007777796666135,observed_request_throughput_rps,5,64,-1.9130113984364716,chunk_256,mixed,-30.0874766984236,-20.76104192673486,-35.80305033360629,2000,workload_seed,3.467531276062448
poisson,2.4088175026192262,mono,0.6078459691697988,-1.6912340436861253,-1.9115917565441882,,piecewise,E2,E2-033d3d1a6730,-1.8009715334494274,-1.8009715334494274,-1.7728320947597118,iteration_cv,5,64,-12.67279040054489,chunk_256,mixed,-74.76579406663818,-72.09226641295362,-76.85897028025052,2000,workload_seed,0.14211325813232034
poisson,1677.5874489692992,mono,3866.3107043699442,2570.614475172535,1890.120082466986,,piecewise,E2,E2-033d3d1a6730,2188.7232554006446,2188.7232554006446,2179.047447089626,max_wait_ms,5,64,4.761285542660579,chunk_256,mixed,130.46850444341277,137.88964928462866,125.89268831407652,2000,workload_seed,459.69166011782585
poisson,39.2,mono,82.8,52.4,32.585,,piecewise,E2,E2-033d3d1a6730,43.6,43.6,47.0,starvation_proxy_count,5,64,3.3860567000383424,chunk_256,mixed,111.22448979591834,200.0,57.57903347596276,2000,workload_seed,12.876334882255897
poisson,0.9100761289015311,mono,0.7985483877342286,-0.09538036697661664,-0.12778736924146858,,piecewise,E2,E2-033d3d1a6730,-0.11152774116730249,-0.11152774116730249,-0.11747655178690952,waiting_satisfaction_jain,5,64,-4.984610800151605,chunk_256,mixed,-12.254770521441682,-10.35836365319167,-14.283502142950233,2000,workload_seed,0.022374413096386665
poisson,1605.316936217208,mono,3762.4685953609323,2554.6180732329763,1873.9648069536986,,piecewise,E2,E2-033d3d1a6730,2157.151659143725,2157.151659143725,2084.23521181875,short_prompt_ttft_p95_ms,5,64,4.694408476525646,chunk_256,mixed,134.375437676928,145.1162223097182,126.68961054614326,2000,workload_seed,459.5151167459214
poisson,1564.6421064380343,mono,3683.7682089722075,2456.3435105999392,1853.507200403581,,piecewise,E2,E2-033d3d1a6730,2119.126102534173,2119.126102534173,2090.164653624999,long_prompt_ttft_p95_ms,5,64,5.281022994094464,chunk_256,mixed,135.43839155386416,149.36262606369567,125.58484517543445,2000,workload_seed,401.27189465069523
poisson,43.70607885,mono,6.35956059999999,-5.525829109999998,-69.87160578000001,,piecewise,E2,E2-033d3d1a6730,-37.34651825000001,-37.34651825000001,-17.063169699999968,primer_max_itl_ms,5,64,-0.8844378701167678,chunk_256,mixed,-85.44925381701225,-47.817321792280644,-91.19843752171207,2000,workload_seed,42.226276725429386
poisson,88.0,mono,100.2,17.0,6.8,,piecewise,E2,E2-033d3d1a6730,12.2,12.2,12.0,backlog_at_arrival_end,5,64,1.775778654705725,chunk_256,mixed,13.863636363636367,21.772151898734183,6.938775510204076,2000,workload_seed,6.870225614927067
poisson,0.9998569216118817,mono,0.9999011234311194,0.00013260545771300868,-3.552713678800501e-16,,piecewise,E2,E2-033d3d1a6730,4.420181923774358e-05,4.420181923774358e-05,0.0,server_busy_fraction,5,64,0.4472135955005196,chunk_256,mixed,0.004420814446781662,0.013266240108067429,-3.3306690738754696e-14,2000,workload_seed,9.883827254462846e-05
poisson,0.8199261999403851,mono,0.525574443351913,-0.25692513715069215,-0.34142857243431407,,piecewise,E2,E2-033d3d1a6730,-0.29435175658847207,-0.29435175658847207,-0.2957821442178672,batch_slot_occupancy,5,64,-5.22801504790851,chunk_256,mixed,-35.89978666493079,-31.248111522313536,-41.65894624270771,2000,workload_seed,0.056302775315505024
poisson,700.931886681861,mono,2932.869687788682,2785.7667529375403,1771.8412406419334,,piecewise,E2,E2-033d3d1a6730,2231.9378011068206,2231.9378011068206,2133.4321979685487,ttft_p50_ms,5,64,3.498396174864095,chunk_32,mixed,318.42434957162294,387.3137314792954,285.21662125575295,2000,workload_seed,637.9888639094818
poisson,1604.8874036016794,mono,5718.737527120808,4815.650735554213,3660.3911550399403,,piecewise,E2,E2-033d3d1a6730,4113.850123519129,4113.850123519129,3869.7453185974937,ttft_p95_ms,5,64,5.2599360173958996,chunk_32,mixed,256.3326320766709,278.6967068145869,240.7980786560292,2000,workload_seed,782.110297523319
poisson,1675.4399465929723,mono,5866.400498502384,4839.3092735118535,3710.714903397865,,piecewise,E2,E2-033d3d1a6730,4190.960551909411,4190.960551909411,4085.170249015826,ttft_p99_ms,5,64,5.524107984117218,chunk_32,mixed,250.14089943550536,268.6564112475406,236.24589140094034,2000,workload_seed,758.6673837584566
poisson,13.52264243590255,mono,1.4130628876897737,-10.99264487705732,-13.711822133228116,,piecewise,E2,E2-033d3d1a6730,-12.109579548212778,-12.109579548212778,-11.1971442522837,tpot_p95_ms,5,64,-6.659235801059795,chunk_32,mixed,-89.55039376077785,-88.5733599671463,-90.81397409232417,2000,workload_seed,1.8184638462998381
poisson,18.931874857287788,mono,1.459417339118834,-15.042651997149065,-20.58022430797142,,piecewise,E2,E2-033d3d1a6730,-17.47245751816895,-17.47245751816895,-16.997759090500484,tpot_p99_ms,5,64,-5.002817930977573,chunk_32,mixed,-92.29121600411892,-91.22187997948718,-93.27018768209902,2000,workload_seed,3.492523165790036
poisson,2835.6185672221523,mono,5852.886715348295,3751.695067567768,2407.7307918036845,,piecewise,E2,E2-033d3d1a6730,3017.2681481261425,3017.2681481261425,2935.4089375327417,e2e_p95_ms,5,64,3.4249272821483303,chunk_32,mixed,106.40599490367775,122.43247671660784,89.3027172096478,2000,workload_seed,880.9729081995346
poisson,25.46261956000003,mono,1.4175562799999237,-19.77493969575011,-29.603078970000137,,piecewise,E2,E2-033d3d1a6730,-24.045063280000107,-24.045063280000107,-23.541385349999928,itl_p95_ms,5,64,-3.748763740564964,chunk_32,mixed,-94.43279480078787,-93.22810344076952,-95.48589945311588,2000,workload_seed,6.414131416128229
poisson,86.90068695999999,mono,1.4750047999999878,-80.6190425599999,-88.98055368000006,,piecewise,E2,E2-033d3d1a6730,-85.42568216,-85.42568216,-87.93826540000009,itl_p99_ms,5,64,-15.838067390558427,chunk_32,mixed,-98.30265461459594,-98.19242308791105,-98.40723057235702,2000,workload_seed,5.393693564590143
poisson,31.642337919242287,mono,16.446355908635635,-14.639670731565326,-15.831314748178919,,piecewise,E2,E2-033d3d1a6730,-15.195982010606652,-15.195982010606652,-15.060019393837656,request_throughput_rps,5,64,-19.567166115870112,chunk_32,mixed,-48.024207469719535,-46.3163636573204,-50.145551455003236,2000,workload_seed,0.7766061738639723
poisson,4014.7616683792776,mono,2087.3891408305212,-1878.751941233993,-1984.9401649304818,,piecewise,E2,E2-033d3d1a6730,-1927.372527548756,-1927.372527548756,-1881.1464615972322,output_token_throughput_tps,5,64,-28.30822067170888,chunk_32,mixed,-48.00714679351861,-46.27853702544841,-50.24673162411888,2000,workload_seed,68.08525869218492
poisson,22.04713583007105,mono,17.288132878260644,-3.737544849689582,-6.338509036370579,,piecewise,E2,E2-033d3d1a6730,-4.759002951810404,-4.759002951810404,-4.08787038138858,observed_request_throughput_rps,5,64,-2.701075693592347,chunk_32,mixed,-21.585583671686702,-17.696046415744238,-25.033050027599955,2000,workload_seed,1.7618917393170412
poisson,2.4088175026192262,mono,0.10024711400765943,-2.2060718385443603,-2.4299496435106445,,piecewise,E2,E2-033d3d1a6730,-2.308570388611567,-2.308570388611567,-2.265330947342354,iteration_cv,5,64,-15.57932040555898,chunk_32,mixed,-95.83832673506167,-95.30307615250327,-96.39973107985038,2000,workload_seed,0.14818171322722318
poisson,1677.5874489692992,mono,5864.045027559939,4838.072944710382,3692.2179559498372,,piecewise,E2,E2-033d3d1a6730,4186.45757859064,4186.45757859064,4061.0751155396174,max_wait_ms,5,64,5.491212679211241,chunk_32,mixed,249.5522710999523,267.6162085623086,236.76164851194258,2000,workload_seed,762.3921751273316
poisson,39.2,mono,101.6,70.6,52.4,,piecewise,E2,E2-033d3d1a6730,62.4,62.4,65.0,starvation_proxy_count,5,64,5.286996604315312,chunk_32,mixed,159.1836734693877,278.9473684210526,94.52554744525547,2000,workload_seed,11.802542099056456
poisson,0.9100761289015311,mono,0.7168998637465868,-0.16811653621082298,-0.21823599409906577,,piecewise,E2,E2-033d3d1a6730,-0.19317626515494438,-0.19317626515494438,-0.19345996470287552,waiting_satisfaction_jain,5,64,-5.9847738940155235,chunk_32,mixed,-21.226385246266112,-18.42611946410895,-24.040478916217943,2000,workload_seed,0.032277955454275566
poisson,1605.316936217208,mono,5704.667447305679,4799.753737876501,3629.566823880478,,piecewise,E2,E2-033d3d1a6730,4099.350511088471,4099.350511088471,3868.927495739994,short_prompt_ttft_p95_ms,5,64,5.2037444056987665,chunk_32,mixed,255.36082119386592,278.27423067179853,239.43420746513246,2000,workload_seed,787.7693813322493
poisson,1564.6421064380343,mono,5570.985646972578,4600.017303342019,3574.8066094089218,,piecewise,E2,E2-033d3d1a6730,4006.3435405345444,4006.3435405345444,3862.8629993549935,long_prompt_ttft_p95_ms,5,64,5.861722239007898,chunk_32,mixed,256.05494854380044,280.8750953616604,235.31242447890656,2000,workload_seed,683.4755004038918
poisson,43.70607885,mono,1.3027579299999936,-10.495814211750067,-75.88829517,,piecewise,E2,E2-033d3d1a6730,-42.403320920000006,-42.403320920000006,-22.89625635000001,primer_max_itl_ms,5,64,-0.9782737402648305,chunk_32,mixed,-97.0192752031792,-88.84545141434812,-98.30835254528513,2000,workload_seed,43.34504666201192
poisson,88.0,mono,96.6,11.8,6.6,,piecewise,E2,E2-033d3d1a6730,8.6,8.6,7.0,backlog_at_arrival_end,5,64,2.3581565375604514,chunk_32,mixed,9.772727272727266,15.01272264631044,6.639004149377592,2000,workload_seed,3.646916505762094
poisson,0.9998569216118817,mono,0.999932230857509,0.00022592773688212553,-1.3322676295501878e-16,,piecewise,E2,E2-033d3d1a6730,7.530924562741959e-05,7.530924562741959e-05,3.3306690738754696e-16,server_busy_fraction,5,64,0.4472135955004524,chunk_32,mixed,0.007532002229471146,0.0226024754655052,-2.220446049250313e-14,2000,workload_seed,0.0001683965925569528
poisson,0.8199261999403851,mono,0.11527229677082174,-0.6891253981773146,-0.7218434738505004,,piecewise,E2,E2-033d3d1a6730,-0.7046539031695633,-0.7046539031695633,-0.6974029243371781,batch_slot_occupancy,5,64,-33.74440592374918,chunk_32,mixed,-85.9411375341826,-85.04877543470116,-87.07008291980536,2000,workload_seed,0.020882095383804956
poisson,700.931886681861,mono,1181.4248774992234,632.9695021074365,345.2788272537467,,piecewise,E2,E2-033d3d1a6730,480.49299081736234,480.49299081736234,444.0547213560508,ttft_p50_ms,5,64,2.5867316964700087,chunk_512,mixed,68.55059670519009,74.93347746171781,64.19908260426716,2000,workload_seed,185.75292964209183
poisson,1604.8874036016794,mono,2446.3991874176586,1004.6419561515195,733.0007325171207,,piecewise,E2,E2-033d3d1a6730,841.5117838159792,841.5117838159792,799.4920501422421,ttft_p95_ms,5,64,4.515077969620205,chunk_512,mixed,52.43431918821615,56.221872093628235,49.24706070727456,2000,workload_seed,186.3781289001228
poisson,1675.4399465929723,mono,2520.1886766049056,1012.5334467885666,725.842311645162,,piecewise,E2,E2-033d3d1a6730,844.7487300119332,844.7487300119332,806.0110286833999,ttft_p99_ms,5,64,4.377284166810543,chunk_512,mixed,50.41951707846886,52.837229485223666,48.43732234233744,2000,workload_seed,192.9846676203911
poisson,13.52264243590255,mono,9.885038489602087,-2.5319026448586954,-5.095799101250842,,piecewise,E2,E2-033d3d1a6730,-3.6376039463004646,-3.6376039463004646,-2.9777426768186253,tpot_p95_ms,5,64,-2.123677576622854,chunk_512,mixed,-26.900097104118082,-20.398963789465117,-33.74928319600446,2000,workload_seed,1.712879575667559
poisson,18.931874857287788,mono,10.412280382241903,-6.069240303447493,-11.740108976064144,,piecewise,E2,E2-033d3d1a6730,-8.519594475045883,-8.519594475045883,-7.815129119607006,tpot_p99_ms,5,64,-2.384979416277251,chunk_512,mixed,-45.00132469323969,-36.694855727179544,-53.18147374804838,2000,workload_seed,3.572187842335446
poisson,2835.6185672221523,mono,3523.849927362068,807.4874382024589,568.9752820773716,,piecewise,E2,E2-033d3d1a6730,688.2313601399153,688.2313601399153,743.9708745249245,e2e_p95_ms,5,64,4.2506929775335704,chunk_512,mixed,24.270942788124184,27.40720042948892,21.10328899211005,2000,workload_seed,161.9103905592485
poisson,25.46261956000003,mono,10.696205999999984,-10.51481126575004,-20.321278209999992,,piecewise,E2,E2-033d3d1a6730,-14.766413560000046,-14.766413560000046,-14.223600549999901,itl_p95_ms,5,64,-2.3085909371228017,chunk_512,mixed,-57.99251536239042,-49.57189098731119,-65.54708481118661,2000,workload_seed,6.396288455677399
poisson,86.90068695999999,mono,10.796507819999897,-71.28642368000013,-79.6662077600001,,piecewise,E2,E2-033d3d1a6730,-76.10417914000008,-76.10417914000008,-78.54394980000006,itl_p99_ms,5,64,-14.11725069761452,chunk_512,mixed,-87.57603858187049,-86.85795052736684,-88.06230373457902,2000,workload_seed,5.390864040748379
poisson,31.642337919242287,mono,26.479066446906366,-4.873831785357531,-5.377098767638232,,piecewise,E2,E2-033d3d1a6730,-5.163271472335928,-5.163271472335928,-5.259677380564369,request_throughput_rps,5,64,-15.743062958715292,chunk_512,mixed,-16.317604234913507,-14.980136727974891,-17.780739916427592,2000,workload_seed,0.32797121410719904
poisson,4014.7616683792776,mono,3359.1331310364817,-618.1182293580407,-693.1388453275499,,piecewise,E2,E2-033d3d1a6730,-655.6285373427953,-655.6285373427953,-653.1003390189476,output_token_throughput_tps,5,64,-13.297867547217196,chunk_512,mixed,-16.330447271792025,-14.982979718510247,-17.87162294914515,2000,workload_seed,49.3032837795107
poisson,22.04713583007105,mono,17.259842603151952,-2.5366829945503424,-6.449192170534947,,piecewise,E2,E2-033d3d1a6730,-4.787293226919094,-4.787293226919094,-5.2558333474996015,observed_request_throughput_rps,5,64,-1.8841937511002382,chunk_512,mixed,-21.71390090675406,-14.110417207268611,-27.106716230690044,2000,workload_seed,2.5407648359536528
poisson,2.4088175026192262,mono,0.8392548679958216,-1.4733033381938794,-1.671566314393011,,piecewise,E2,E2-033d3d1a6730,-1.5695626346234046,-1.5695626346234046,-1.5169251452053114,iteration_cv,5,64,-12.392956986198037,chunk_512,mixed,-65.15905139832061,-63.140880499584995,-67.12751614021924,2000,workload_seed,0.12664956687668788
poisson,1677.5874489692992,mono,2515.437920221345,1013.1327306007106,712.9055800901566,,piecewise,E2,E2-033d3d1a6730,837.8504712520453,837.8504712520453,789.9512125146293,max_wait_ms,5,64,4.194879270536596,chunk_512,mixed,49.943773230231116,52.62922769031344,47.96210475558209,2000,workload_seed,199.73172461406023
poisson,39.2,mono,66.2,35.4,18.6,,piecewise,E2,E2-033d3d1a6730,27.0,27.0,33.0,starvation_proxy_count,5,64,2.4053511772118195,chunk_512,mixed,68.87755102040816,112.80000000000001,38.21319628647215,2000,workload_seed,11.224972160321824
poisson,0.9100761289015311,mono,0.8679756427549629,-0.03412160094398816,-0.05056201739392767,,piecewise,E2,E2-033d3d1a6730,-0.04210048614656834,-0.04210048614656834,-0.04277651522311232,waiting_satisfaction_jain,5,64,-3.8920610621890765,chunk_512,mixed,-4.626040043197688,-3.7327147912559977,-5.60681304704821,2000,workload_seed,0.010817015836562714
poisson,1605.316936217208,mono,2440.01132783621,1000.6490921120021,720.448052333,,piecewise,E2,E2-033d3d1a6730,834.6943916190019,834.6943916190019,795.6258721000002,short_prompt_ttft_p95_ms,5,64,4.377432983616766,chunk_512,mixed,51.99561362542453,55.66987812186912,48.99204152644818,2000,workload_seed,190.6812496600125
