actual_arrivals_sha256,arrival_mode,arrival_window_ms,backlog_at_arrival_end,batch_slot_occupancy,busy_time_ms,chunk_size,concurrency,cost_id,cost_source_kind,created_utc,decode_descheduled_count,decode_descheduled_mean_ms,decode_descheduled_p50_ms,decode_descheduled_p95_ms,decode_descheduled_p99_ms,decode_elapsed_count,decode_elapsed_mean_ms,decode_elapsed_p50_ms,decode_elapsed_p95_ms,decode_elapsed_p99_ms,decode_service_count,decode_service_mean_ms,decode_service_p50_ms,decode_service_p95_ms,decode_service_p99_ms,drain_time_ms,e2e_count,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,early_ttft_p95_ms,experiment_id,git_commit,git_dirty,group_id,input_token_throughput_tps,input_tokens,iteration_cv,iteration_mean_ms,iteration_std_ms,iterations,itl_count,itl_mean_ms,itl_p50_ms,itl_p95_ms,itl_p99_ms,late_ttft_p95_ms,long_prompt_count,long_prompt_ttft_p95_ms,max_queue_depth,max_reserved_kv_tokens,max_resident_requests,max_wait_ms,observed_output_throughput_tps,observed_request_throughput_rps,offered_load_rps,output_token_throughput_tps,output_tokens,platform,policy_id,policy_name,prefill_order,prefill_wait_count,prefill_wait_mean_ms,prefill_wait_p50_ms,prefill_wait_p95_ms,prefill_wait_p99_ms,primer_max_itl_ms,priority,processed_token_throughput_tps,processed_tokens,python_version,regime,request_throughput_rps,requests,result_kind,run_id,seed,server_busy_fraction,short_prompt_count,short_prompt_ttft_p95_ms,source_sha256,starvation_proxy_count,total_token_throughput_tps,tpot_count,tpot_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,tpot_undefined_requests,ttft_count,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,unfinished_requests,waiting_satisfaction_jain,wall_time_ms,workload_sha256
f16943ea9375777e389af829dc785750828495d5c66b99df037228c8b4806efd,poisson,1937.4036446298392,109,0.854362393036239,8319.757,1024,,analytical,synthetic,2026-09-09T03:26:26.586269+00:00,128,1.3996581671449349e-11,4.249045559845399e-12,6.224354365258475e-11,1.0113581083714976e-10,128,1737.9735859375148,1089.4865000000032,5422.032250000048,6943.252530000061,128,1737.973585937501,1089.4864999999998,5422.0322500000175,6943.252530000049,6382.353355370275,128,3804.6899596965745,3703.708053993544,6998.398247239132,7412.875711356615,1829.9627164781996,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,20174.02671736659,167843,1.0404229771467166,8.22110375494071,8.553425244147464,1012,17355,12.818243676174122,10.212000000000444,28.2349999999999,28.235000000000127,4843.91008925214,25,4584.384046669903,78,0,32,5004.877355370207,1299.1613838327937,9.806939329687358,64,2101.3834899264198,17483,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_1024,chunked_prefill,fcfs,128,2027.6680846965596,1996.929818612518,4681.208348704585,4841.087721351095,12.253,decode_first,22260.02514256095,185198,3.13.15,mixed,15.38506473205867,128,SIMULATED,75093398d60ba72d8c58fe0763afbfec0322f15180f623441921cbeddcf0bd85,101,0.9999999999999862,43,4652.3729216384945,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,79,22275.410207293007,128,14.553700301377381,15.107448073209847,20.185392678571507,21.8106184615385,0,128,2066.71637375906,2052.251818612518,4706.921258828025,4856.757751351095,0,0.7408891290105227,8319.757000000114,f16943ea9375777e389af829dc785750828495d5c66b99df037228c8b4806efd
f16943ea9375777e389af829dc785750828495d5c66b99df037228c8b4806efd,poisson,1937.4036446298392,110,0.8706124924601664,8344.017,2048,,analytical,synthetic,2026-09-09T03:26:26.646141+00:00,128,1.4993895014470127e-11,4.902744876744691e-12,6.434675015043463e-11,9.362338460050533e-11,128,1781.3635078125158,1114.557500000019,5488.394350000054,7010.747480000063,128,1781.363507812501,1114.5575,5488.394350000019,7010.747480000052,6406.613355370273,128,3844.1392643840754,3795.1370539935406,7020.355997239132,7486.449331356617,1857.9815164781971,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,20115.371289391875,167843,1.2853664354059295,8.377527108433735,10.768192156884014,996,17355,13.138261538461654,10.211999999999989,46.666999999999916,46.66700000000037,4865.931824142834,25,4549.61595373429,78,0,32,5025.013355370214,1273.3536487546692,9.290784628124866,64,2095.2737752092025,17483,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_2048,chunked_prefill,fcfs,128,2028.0379050090598,1987.6748186125153,4686.7048565141495,4882.542981444652,12.253,decode_first,22195.3047315217,185198,3.13.15,mixed,15.340333079378706,128,SIMULATED,2f82e2f74baef1d77641b5de7dab88a98f1719c4c3144677a27ccf1cbc8d7c16,101,0.9999999999999865,43,4669.585314583826,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,79,22210.645064601078,128,15.410942243524241,15.297619923285435,22.204642487373707,30.234600458333343,0,128,2062.77575657156,2033.7983186125152,4703.224118183329,4899.347981444652,0,0.7385977437204616,8344.017000000113,f16943ea9375777e389af829dc785750828495d5c66b99df037228c8b4806efd
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,100,0.03125,8978.849,0,,analytical,synthetic,2026-09-09T03:26:26.705724+00:00,128,2.6475087747113157e-11,8.79829542554944e-12,1.217664191699441e-10,1.6399326341343112e-10,128,43.06750781252283,33.430500000021425,149.9043000000078,165.0530000001636,128,43.067507812499926,33.43050000000004,149.90429999999915,165.0529999999996,7266.465938184261,128,3644.9341706873984,3571.2517219705396,6960.943402063112,7220.448171232546,3400.5542485283695,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,21367.549448703,191856,7.887456260960454,0.5221779005524863,4.118655351047893,17195,17067,0.3230000000001712,0.32300000000032014,0.32300000000032014,0.32300000000032014,6995.093936525829,33,6796.610215128128,99,0,1,7232.992938184238,1837.205745692638,16.35148152555431,64,1915.0561502921362,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,128,3574.7869128748757,3435.189952808918,6896.323849973802,7086.932743635299,0.3230000000000075,serial,23268.349874235766,208923,3.13.15,mixed,14.255724759371528,128,SIMULATED,96107ce046c8caa98001ed9a3378e99a1b8ea2012dac0b372ed73316c4c8e9c0,202,0.9999999999996743,52,6948.287408094918,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,111,23282.605598995135,128,0.32300000000015233,0.32300000000032014,0.32300000000032014,0.32300000000032014,0,128,3601.8666628748756,3473.872952808918,6933.2500499738035,7165.221631232492,0,0.705163917783085,8978.849000002925,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,116,0.8775269147523418,8714.690999999999,0,,analytical,synthetic,2026-09-09T03:26:26.975838+00:00,128,1.771394142480176e-11,4.263256414560601e-12,8.276401786133631e-11,9.797986422199756e-11,128,1876.523226562518,1392.4805000000226,4678.881800000084,6984.173870000059,128,1876.5232265625004,1392.4804999999992,4678.8817999999965,6984.173870000045,7002.307938181419,128,4319.597115999169,4232.488025618502,7492.593234300545,7760.543984922154,2393.0006985286054,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,22015.238406043107,191856,1.7960003051645916,10.798873605947954,19.39478029171638,807,17067,14.07364932325554,10.211999999999989,46.774999999999636,134.37,5495.345012561662,33,5246.084415125672,84,0,32,5606.941938181399,1127.668243780192,7.007777796666133,64,1973.1049557580227,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,128,2407.7531394366506,2411.9454741096765,5395.399238591752,5507.116733632544,157.25900000000001,decode_first,23973.655520315984,208923,3.13.15,mixed,14.687841485142593,128,SIMULATED,14d73b3b6c390ef6e0cd25863d77838ec814f6e89b16fa45d9cecb129b3e79c7,202,0.9999999999999905,52,5456.352279977004,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,88,23988.34336180113,128,16.223805955496967,16.908437500000318,25.275301851851825,32.005825000000016,0,128,2443.0738894366505,2454.00024918502,5438.872699971261,5593.4704238707545,0,0.7377169858390145,8714.691000000083,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,100,0.13993475712641168,8046.5109999999995,32,,analytical,synthetic,2026-09-09T03:26:27.031251+00:00,128,5.77807246493478e-12,1.0480505352461478e-12,2.675051291589625e-11,5.246192813501694e-11,128,219.33972656249992,176.1599999999977,717.8117,850.9826499999647,128,219.33972656250023,176.15999999999957,717.8117000000041,850.982650000007,6334.1279381812765,128,3284.4769753740657,3233.6763723128724,6164.716978409925,6320.50983147295,3020.0301501559497,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,23843.37758315392,191856,0.38390126290282,1.291160301668806,0.49567807042064066,6232,17067,1.645015820003515,1.6040000000002692,2.3630000000002838,2.627999999999929,6032.656968488516,33,5912.311815125485,97,0,11,6222.773938181235,1866.988801328469,16.35148152555431,64,2136.9510338083337,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_32,chunked_prefill,fcfs,128,3002.9803347490665,3027.327974109584,5908.1822150175,6030.967415252103,1.603999999999985,decode_first,25964.421101270047,208923,3.13.15,mixed,15.9075156922051,128,SIMULATED,fbc60638863260d97b1815d75acf4aef9c0dd319f608984f1ed4498c7736b5b4,202,1.0,52,5968.324733629188,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,102,25980.32861696225,128,1.7468925708601595,1.7135402255639285,2.433658750000029,2.7797404545455007,0,128,3065.1372488115658,3096.9871346258437,5970.8386322446,6188.654416273414,0,0.7311325215138261,8046.51099999994,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,102,0.2182531728499477,7875.727,64,,analytical,synthetic,2026-09-09T03:26:27.222436+00:00,128,6.576739153274502e-12,0.0,3.84204668080201e-11,5.3887561080046e-11,128,369.38463281250296,294.3209999999956,1239.9691999999777,1528.2057800000384,128,369.3846328124998,294.321,1239.9691999999964,1528.2057799999923,6163.343938181422,128,3252.670826936635,3166.435876884206,6124.546662227589,6203.496132133352,2886.3356501560097,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,24360.417774765163,191856,0.35540103640382387,2.362245650869826,0.8395445525595617,3334,17067,2.770330638073497,2.680000000000291,3.7520000000004075,4.035000000000082,5801.031218488681,33,5643.318815125671,94,0,14,5985.7939381813685,1924.8029681509645,15.183518559443288,64,2183.2905076572374,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_64,chunked_prefill,fcfs,128,2822.945225374132,2893.3629741096483,5654.448108376167,5799.213865252268,2.180000000000007,decode_first,26527.45581455499,208923,3.13.15,mixed,16.252467867410665,128,SIMULATED,b9e532260198c50f7877e61eb8b8c88df89adce034c96b884c5e37c013274d42,202,0.9999999999999891,52,5734.594433629351,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,99,26543.7082824224,128,2.878025390326026,2.9160532681018028,3.7927817733123934,3.8508641176470384,0,128,2883.286194124132,2947.683634625907,5737.413532244764,5953.672783632521,0,0.737762825977893,7875.727000000085,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,104,0.3654955935402819,7973.351,128,,analytical,synthetic,2026-09-09T03:26:27.342579+00:00,128,4.436506717553357e-12,1.5631940186722204e-13,1.7138290786533604e-11,2.7162059268448504e-11,128,669.0421796875028,533.6345000000026,2209.227200000006,2860.1787100000215,128,669.0421796874995,533.6344999999999,2209.227199999995,2860.178709999993,6260.967938181386,128,3420.9571081866593,3433.114219421277,6312.2127796331715,6572.9488787277605,2787.031350156057,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,24062.154042885963,191856,0.42492264430408677,4.220937533086289,1.7935719380013948,1889,17067,5.017718345344838,5.186999999999898,6.692000000000007,7.33600000000024,5647.811468488673,33,5470.4616151256605,90,0,20,5880.26293818138,1800.4149122601407,14.015555593332266,64,2156.558766822117,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_128,chunked_prefill,fcfs,128,2692.400944124156,2799.7849741096934,5497.498358376157,5645.47511525226,4.904000000000053,decode_first,26202.659333572385,208923,3.13.15,mixed,16.05347613569241,128,SIMULATED,dae45a2741c027ceae910eae6e7bc7140e428b1e2d7012594e3233ac8394c1d7,202,0.9999999999999939,52,5590.955333629345,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,99,26218.71280970808,128,5.141642724412873,5.185333333333302,6.546953472222258,6.684484838709806,0,128,2751.9149284991563,2861.100634625956,5593.482832244757,5836.7777536325275,0,0.7403108716701589,7973.351000000049,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,109,0.581180340428009,8262.863,256,,analytical,synthetic,2026-09-09T03:26:27.426306+00:00,128,8.191780587196718e-13,0.0,3.3196556614711803e-12,8.188862921088008e-12,128,1143.3843359374953,950.1289999999981,3557.9574999999736,4446.216679999967,128,1143.3843359374994,950.1289999999997,3557.9574999999904,4446.216679999986,6550.479938181281,128,3744.5667722491294,3669.807004870945,6860.059983513779,7189.3108623086,2644.6579001560417,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,23219.0706780448,191856,0.5177983766065886,6.996497036409822,3.6227748073858135,1181,17067,8.575215034862564,9.315000000000055,12.082999999999629,12.835000000000036,5346.309918488605,33,5198.715015125596,87,0,28,5572.016938181303,1572.6621338684913,11.095648178054711,64,2080.997833317594,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_256,chunked_prefill,fcfs,128,2544.0133894366345,2659.020974109678,5215.435558376091,5344.141925252192,10.651000000000067,decode_first,25284.577512661337,208923,3.13.15,mixed,15.49099870105566,128,SIMULATED,70b2d49a5657935082f04392e9ccb162dca9f8e960ae4f4fb6b19837b7dd79d5,202,1.0,52,5291.892133629276,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,90,25300.068511362395,128,9.04022586431442,9.31378528225805,10.973190017825234,11.586603818181649,0,128,2601.182436311634,2713.1632491850223,5293.856432244688,5529.845573632453,0,0.7437673961327983,8262.862999999945,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,116,0.8119584511047498,8599.639,512,,analytical,synthetic,2026-09-09T03:26:27.493146+00:00,128,1.058075849158513e-11,2.6716406864579767e-12,5.086349119665098e-11,6.600203050766143e-11,128,1692.6597734375102,1337.0740000000096,4500.297300000046,6514.471670000035,128,1692.6597734375,1337.0740000000008,4500.297299999996,6514.471670000027,6887.255938181386,128,4154.726483186656,4062.2051242305392,7355.582284300509,7641.72714386269,2493.5101394399244,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,22309.773700965692,191856,0.6964463460331415,9.576435412026726,6.669473450728395,898,17067,12.694700357414971,13.439000000000306,19.019000000000005,19.019000000000233,5382.992980860164,33,5162.88441512565,84,0,32,5612.177938181372,1337.901577680176,7.007777796666133,64,1999.5025372576572,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_512,chunked_prefill,fcfs,128,2409.0890925616454,2507.3239741096795,5263.813999971235,5412.277741229688,19.019000000000005,decode_first,24294.391892496744,208923,3.13.15,mixed,14.884345726605416,128,SIMULATED,7f93a9b3c76a3465bd1890d76e5c00d1a0e5101e6026c001be970b7309342462,202,0.9999999999999941,52,5352.982052642465,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,88,24309.27623822335,128,13.98831040668513,15.193513019364648,17.076012095531617,17.874057159091002,0,128,2462.0667097491455,2560.880749185022,5343.625299971237,5577.985111229688,0,0.748764772498583,8599.63900000005,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,116,0.8572861578273426,8677.153,1024,,analytical,synthetic,2026-09-09T03:26:27.553021+00:00,128,1.1028067348206605e-11,1.4779288903810084e-12,5.545643944060429e-11,6.67387212160975e-11,128,1815.7710859375109,1375.1600000000137,4607.311400000043,6826.518120000035,128,1815.7710859375002,1375.1599999999999,4607.311400000005,6826.51812000003,6964.769938181391,128,4262.365623811657,4102.156027789613,7448.004684300514,7726.513084922123,2419.8975394399235,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,22110.47794132462,191856,0.8702330325870923,10.35459785202864,9.010913089990675,838,17067,13.618017167633527,10.212000000000444,28.234999999999673,28.235000000000127,5464.801154884659,33,5257.073415125653,84,0,32,5596.182938181377,1320.9661146715662,7.007777796666133,64,1981.6407524449426,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_1024,chunked_prefill,fcfs,128,2402.6648347491464,2430.174474109678,5370.661049971239,5457.948263632522,28.235000000000127,decode_first,24077.36731160539,208923,3.13.15,mixed,14.751382164172878,128,SIMULATED,7ed19ede7e636090310a8800ab550e45b30961ae48fb07a069783e6d74faf8c0,202,0.9999999999999937,52,5445.747808092306,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,88,24092.118693769564,128,15.363825452879851,16.387775143453375,19.137294247560448,22.436091500000032,0,128,2446.5945378741467,2474.3337491850216,5433.88129997124,5576.595186273563,0,0.7442861027251305,8677.153000000055,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1,poisson,1712.3830618186635,116,0.8685659636155548,8700.861,2048,,analytical,synthetic,2026-09-09T03:26:27.610268+00:00,128,1.6995627127869284e-11,3.737454790098127e-12,7.885319064371274e-11,9.409632184542716e-11,128,1850.573929687517,1378.0800000000154,4657.219250000059,6911.386630000058,128,1850.5739296875001,1378.0799999999995,4657.219250000005,6911.386630000045,6988.477938181415,128,4293.420303499167,4110.756240449916,7478.782734300541,7745.0690349221495,2404.5045501560403,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,22050.231580529588,191856,1.1257573190377381,10.623761904761906,11.959777720000018,819,17067,13.879033397785326,10.211999999999989,46.666999999999916,46.66700000000037,5478.02930488468,33,5241.776815125672,84,0,32,5595.789938181397,1221.1052810690737,7.007777796666133,64,1976.2412018764398,17195,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_2048,chunked_prefill,fcfs,128,2404.10237381165,2412.797474109677,5369.851788591751,5483.082213632544,46.666999999999916,decode_first,24011.761594628173,208923,3.13.15,mixed,14.711187777853114,128,SIMULATED,07a60d1e29662c816eb06124cf2a82a1998097fbaee9a3d00343de12052fcf05,202,0.999999999999991,52,5432.272808092326,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,87,24026.47278240603,128,15.785552369334754,16.96048752228181,21.420800454545546,24.456500937499992,0,128,2442.84637381165,2448.1402491850213,5420.046299971261,5581.138756273584,0,0.7402586326139299,8700.861000000079,51e9591b71686850f3c457bfaf8f78947dfad58b49110664204ff49c86afc4c1
0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2,poisson,1627.4081472482278,110,0.03125,9575.818,0,,analytical,synthetic,2026-09-09T03:26:27.666414+00:00,128,2.604861465416164e-11,1.1673328970118746e-11,1.2036878160870376e-10,1.6399326341343112e-10,128,41.207734375022696,32.300000000032014,129.57145000008137,165.0530000001636,128,41.20773437499993,32.30000000000003,129.57144999999875,165.0529999999996,7948.409852754677,128,4118.448931713549,4319.181667883189,7865.72344976923,7921.616849613326,4114.946298736676,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,24879.963257439493,238246,8.543681087535802,0.5818336371369547,4.971001041699168,16458,16330,0.3230000000001779,0.32300000000032014,0.32300000000032014,0.32300000000032014,7866.757356470376,38,7525.758029903055,109,0,1,7909.145852754641,1611.7653118765634,11.060532067776645,64,1718.7043446309244,16458,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,128,4043.6378535885265,4303.522667883177,7766.611041107783,7878.821016834512,0.3230000000000004,serial,26585.300597810317,254576,3.13.15,mixed,13.367004260101975,128,SIMULATED,bd9309781ae815171d694e2ecbdc21be44ea9e4ed67e5e6a402194a9bd9e56e3,303,0.9999999999996967,45,7855.02401983682,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,111,26598.667602070418,128,0.3230000000001772,0.32300000000032014,0.32300000000032014,0.32300000000032014,0,128,4077.2411973385265,4306.907667883177,7819.033799769183,7889.547562945018,0,0.6658209092199232,9575.818000002904,0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2
0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2,poisson,1627.4081472482278,118,0.8673694711126811,9284.869999999999,0,,analytical,synthetic,2026-09-09T03:26:27.923366+00:00,128,1.5787371410169726e-11,9.606537787476555e-12,5.757101462222634e-11,7.127255230443553e-11,128,1971.4599062500163,1422.9810000000057,5772.968750000064,7262.687040000061,128,1971.4599062500013,1422.9809999999986,5772.968750000011,7262.687040000055,7657.46185275187,128,4943.608275462767,5184.082735971327,8013.646568224812,8309.580351633253,2657.2058987363926,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,25659.594587753785,238246,2.0512203504063677,10.84681074766355,22.249198942613983,856,16330,15.452961910594126,10.212000000000444,59.7170000000001,157.25900000000001,6386.880169637428,38,6037.546379900589,86,0,32,6385.287271794026,650.1134959837606,6.144740037653691,64,1772.5611667152934,16458,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,128,2930.2550801502503,2907.797667882777,6268.065099766556,6375.597315730743,157.25900000000001,decode_first,27418.36988563085,254576,3.13.15,mixed,13.785868838228069,128,SIMULATED,0d646894831ed5bc3fefeae75f9547907b1ec6ab2f60f890db876faf60167ad7,303,0.9999999999999895,45,6372.687523056381,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,87,27432.15575446908,128,18.200130237111118,18.397121065574026,28.57355000000012,34.05990841346154,0,128,2972.1483692127504,2920.8856678827774,6331.209299766557,6390.392516586176,0,0.6902551424636565,9284.870000000097,0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2
0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2,poisson,1627.4081472482278,106,0.11378051290057051,8807.75,32,,analytical,synthetic,2026-09-09T03:26:27.978272+00:00,128,6.606472313652745e-12,1.3216094885137863e-12,2.841318291757488e-11,5.5791247177694485e-11,128,182.6791406250016,125.38649999999745,578.8350499999979,821.363250000048,128,182.67914062500017,125.38649999999996,578.8350500000007,821.3632500000082,7180.34185275186,128,3817.629806712758,4054.5045792256983,7130.658030662135,7255.757494756683,3515.514348736273,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,27049.58701143852,238246,0.32741379438345247,1.1548118526288187,0.3781013304681859,7627,16330,1.431900183710974,1.3630000000002838,2.104000000000042,2.3630000000000564,7064.853317497777,38,6761.35702990078,102,0,8,7062.898900821881,1721.7561585505644,13.518428082838122,64,1868.5816468450894,16458,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_32,chunked_prefill,fcfs,128,3567.0922285877555,3794.8261678827057,6966.424208865963,7054.328642140403,0.8990000000000009,decode_first,28903.636002383977,254576,3.13.15,mixed,14.532655899633701,128,SIMULATED,9ad0736b170ae6d8c5b858bee1cf5c111392feb5d939fe12ae0dcec02f608c15,303,0.9999999999999901,45,7057.066736560303,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,110,28918.168658283612,128,1.5198881624352452,1.4814443993506972,2.104000000000042,2.271094278075083,0,128,3634.9506660877564,3804.7731678827067,7047.80567888924,7078.581617404391,0,0.6759444891278796,8807.750000000087,0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2
0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2,poisson,1627.4081472482278,106,0.17645907799113889,8530.764000000001,64,,analytical,synthetic,2026-09-09T03:26:28.201735+00:00,128,8.69555816240819e-12,4.149569576838985e-12,2.8964564080524683e-11,6.374648364726457e-11,128,311.1208125000076,218.29100000001768,1005.6952500000082,1303.8240100000266,128,311.12081250000006,218.29099999999977,1005.695249999998,1303.8240099999998,6903.3558527519845,128,3736.883048900306,3855.987729859044,6903.136382499462,7025.435834774499,3293.4979487363994,E2,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E2-5e2b2aeb6c24,27927.86202970731,238246,0.2570261286663052,2.177882052591269,0.5597725926693604,3917,16330,2.43866895284758,2.42699999999968,3.474999999999909,3.7519999999999527,6731.549271896124,38,6396.182579900702,99,0,13,6737.152900821975,1711.9245744903185,13.518428082838122,64,1929.2527609484437,16458,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_64,chunked_prefill,fcfs,128,3360.5503614002973,3531.8876678827883,6622.276576729357,6725.097612140511,1.4750000000000014,decode_first,29842.110272889233,254576,3.13.15,mixed,15.00451776652089,128,SIMULATED,0dd6bf67f5d82641927a4f8e16177dd52d0ad9157fbc5e8b9055b69e58c4a5ea,303,0.9999999999999752,45,6724.2505879857135,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,110,29857.114790655756,128,2.52424386361304,2.516296063525589,3.348676388889174,3.8313441862068753,0,128,3425.7622364002987,3539.377167882788,6717.092706511908,6752.039429565204,0,0.6829816843693899,8530.764000000212,0e2256133e613a25d02450d55dcf60e1ca9c288db826c10e77d0be5946ee8ff2
